l.00,l.01,l.02,l.03,l.04,l.05,l.06,l.07,l.08,l.09,l.10,l.11,l.12,l.13,l.14,l.15,l.16,l.17,l.18,l.19,l.20,l.21,l.22,l.23,l.24,l.25,l.26,l.27,l.28,l.29,l.30,l.31,l.32,l.33,l.34,l.35,l.36,l.37,l.38,l.39,l.40,l.41,l.42,l.43,l.44,l.45,l.46,l.47,l.48,l.49,l.50,l.51,l.52,l.53,l.54,l.55,l.56,l.57,l.58,l.59,l.60,l.61,l.62,l.63,l.64,l.65,l.66,l.67,l.68,l.69,l.70,l.71,l.72,l.73,l.74,l.75,l.76,l.77,l.78,l.79,l.80,l.81,l.82,l.83,l.84,l.85,l.86,l.87,l.88,l.89,l.90,l.91,l.92,l.93,l.94,l.95,l.96,l.97,l.98,l.99
0.010109314,-0.006708572,-0.008385559,-0.008786532,-0.008670303,-0.008387306,-0.008040539,-0.007680017,-0.007328566,-0.006994598,-0.006681069,-0.006388863,-0.006117528,-0.005865572,-0.005630752,-0.005410442,-0.005209509,-0.005021189,-0.004840986,-0.004679365,-0.004522676,-0.004378939,-0.004241042,-0.004113863,-0.003990361,-0.003878372,-0.003766383,-0.003667185,-0.003569015,-0.003475628,-0.003389934,-0.003304239,-0.003225183,-0.003150675,-0.003076167,-0.003006954,-0.002942413,-0.002877871,-0.002814836,-0.002759121,-0.002703407,-0.002647692,-0.002595728,-0.002547789,-0.00249985,-0.00245191,-0.002406931,-0.002365807,-0.002324682,-0.002283557,-0.002242433,-0.002207204,-0.002172023,-0.002136843,-0.002101663,-0.002067082,-0.002037066,-0.002007049,-0.001977032,-0.001947016,-0.001916999,-0.001890399,-0.001864849,-0.0018393,-0.00181375,-0.0017882,-0.001762651,-0.001740536,-0.001718836,-0.001697137,-0.001675438,-0.001653738,-0.001632039,-0.001611892,-0.001593669,-0.001575446,-0.001557223,-0.001539,-0.001520777,-0.001502554,-0.001485311,-0.001469717,-0.001454124,-0.00143853,-0.001422936,-0.001407343,-0.001391749,-0.001376155,-0.001362041,-0.001348876,-0.001335711,-0.001322546,-0.00130938,-0.001296215,-0.00128305,-0.001269885,-0.001256903,-0.001245805,-0.001234707,-0.001223609
-0.036791728,-0.008403825,-0.001587174,0.001029844,0.002229497,0.002828535,0.003128059,0.003265136,0.003308187,0.003298419,0.003257633,0.003197517,0.003126207,0.003049103,0.002969461,0.002889011,0.002809563,0.002731957,0.002655577,0.002583303,0.002512416,0.002445175,0.002379867,0.002318106,0.002257712,0.002201599,0.002145487,0.002094567,0.002044064,0.001995641,0.001950561,0.001905482,0.001863447,0.0018235,0.001783553,0.001746144,0.001710975,0.001675805,0.001641383,0.001610599,0.001579815,0.00154903,0.001520165,0.001493359,0.001466554,0.001439748,0.001414495,0.001391263,0.001368031,0.0013448,0.001321568,0.001301493,0.001281443,0.001261394,0.001241345,0.001221622,0.001204386,0.001187149,0.001169913,0.001152676,0.00113544,0.001120092,0.001105325,0.001090558,0.001075791,0.001061024,0.001046256,0.001033412,0.001020799,0.001008187,0.000995575,0.000982963,0.00097035,0.000958436,0.000947386,0.000936336,0.000925286,0.000914237,0.000903187,0.000892137,0.000881816,0.000872723,0.00086363,0.000854536,0.000845443,0.00083635,0.000827256,0.000818163,0.000809914,0.000802207,0.000794499,0.000786792,0.000779085,0.000771377,0.00076367,0.000755963,0.000748361,0.000741842,0.000735323,0.000728804
0.229840779,0.069865626,0.048915561,0.039235822,0.033305365,0.029196577,0.026114821,0.023693598,0.021739918,0.020110084,0.018722466,0.017529988,0.016492939,0.0155794,0.014763374,0.014023849,0.013377061,0.012785249,0.012228634,0.011746685,0.01128319,0.010868171,0.010473683,0.010116884,0.009772322,0.009466081,0.009159839,0.008894163,0.008631745,0.008383866,0.008159365,0.007934864,0.007729792,0.007538036,0.00734628,0.00716952,0.007005989,0.006842459,0.006683072,0.006543827,0.006404581,0.006265336,0.006136149,0.006017759,0.005899368,0.005780978,0.005670353,0.00556984,0.005469327,0.005368813,0.0052683,0.005182958,0.005097741,0.005012524,0.004927308,0.004843607,0.004771456,0.004699305,0.004627154,0.004555003,0.004482852,0.004419223,0.004358213,0.004297203,0.004236192,0.004175182,0.004114172,0.004061623,0.004010097,0.003958571,0.003907045,0.003855519,0.003803993,0.003756781,0.003714914,0.003673046,0.003631179,0.003589311,0.003547444,0.003505577,0.003465587,0.003428757,0.003391927,0.003355098,0.003318268,0.003281438,0.003244608,0.003207778,0.003174505,0.003143514,0.003112523,0.003081532,0.003050541,0.00301955,0.002988558,0.002957567,0.002927014,0.002900962,0.00287491,0.002848858
0.162952115,-0.023053495,-0.023029224,-0.021105077,-0.019355029,-0.017876486,-0.016622475,-0.015546321,-0.014616355,-0.013797407,-0.013070457,-0.012423428,-0.011842633,-0.011317052,-0.01083678,-0.010393066,-0.009995386,-0.009626108,-0.009275055,-0.008964047,-0.00866329,-0.00838946,-0.008127417,-0.007887013,-0.007653855,-0.007443389,-0.007232924,-0.00704719,-0.006863443,-0.006688806,-0.006528816,-0.006368827,-0.006221329,-0.006082392,-0.005943455,-0.005814394,-0.005694047,-0.005573699,-0.005456144,-0.005352157,-0.005248171,-0.005144185,-0.00504712,-0.004957486,-0.004867852,-0.004778218,-0.004694035,-0.004616951,-0.004539867,-0.004462783,-0.004385698,-0.004319465,-0.004253321,-0.004187177,-0.004121034,-0.004055994,-0.003999359,-0.003942724,-0.003886089,-0.003829455,-0.00377282,-0.003722489,-0.003674095,-0.003625702,-0.003577308,-0.003528914,-0.003480521,-0.003438481,-0.00339721,-0.003355939,-0.003314668,-0.003273397,-0.003232126,-0.003194456,-0.003161248,-0.003128041,-0.003094833,-0.003061626,-0.003028418,-0.002995211,-0.002963165,-0.002933074,-0.002902984,-0.002872894,-0.002842803,-0.002812713,-0.002782622,-0.002752532,-0.002725228,-0.002699713,-0.002674197,-0.002648682,-0.002623167,-0.002597651,-0.002572136,-0.00254662,-0.002521452,-0.00249985,-0.002478248,-0.002456646
-0.121643816,0.018886152,0.022609789,0.021646886,0.020235013,0.018871696,0.017648965,0.016566465,0.015612473,0.014762599,0.014001143,0.01331816,0.012702212,0.012142897,0.011630494,0.011156178,0.01073018,0.010334194,0.009957473,0.009623293,0.00930005,0.009005536,0.008723639,0.008464904,0.008213945,0.00798734,0.007760734,0.00756072,0.007362841,0.007174771,0.007002473,0.006830174,0.006671338,0.006521727,0.006372116,0.006233155,0.00610359,0.005974025,0.005847472,0.005735555,0.005623638,0.00551172,0.00540727,0.005310835,0.0052144,0.005117965,0.00502741,0.004944511,0.004861613,0.004778714,0.004695815,0.004624617,0.004553516,0.004482414,0.004411313,0.004341401,0.00428055,0.004219698,0.004158847,0.004097996,0.004037144,0.003983085,0.003931113,0.003879141,0.003827169,0.003775197,0.003723225,0.003678095,0.003633794,0.003589492,0.00354519,0.003500889,0.003456587,0.00341573,0.003379141,0.003342553,0.003305964,0.003269375,0.003232786,0.003196198,0.003161267,0.003129128,0.003096989,0.00306485,0.003032711,0.003000572,0.002968432,0.002936293,0.002907133,0.002879884,0.002852635,0.002825386,0.002798137,0.002770888,0.002743639,0.00271639,0.002689512,0.002666446,0.002643379,0.002620312
-0.013767899,0.006253823,0.010460698,0.011805638,0.012228552,0.012251943,0.012087532,0.011828835,0.011524447,0.011199382,0.010872038,0.01055148,0.010239808,0.009939372,0.009650678,0.009372917,0.009111416,0.008861548,0.008619205,0.008395362,0.008176754,0.007971898,0.007773596,0.007587326,0.00740539,0.007237029,0.007068669,0.006916075,0.006764746,0.00661956,0.006484247,0.006348935,0.00622247,0.006102068,0.005981666,0.005868572,0.005761928,0.005655284,0.005550788,0.005456737,0.005362686,0.005268635,0.005180103,0.005097497,0.00501489,0.004932283,0.004854163,0.004781886,0.004709609,0.004637333,0.004565056,0.00450197,0.004438961,0.004375952,0.004312943,0.004250893,0.004196151,0.004141409,0.004086667,0.004031925,0.003977183,0.003928053,0.003880646,0.00383324,0.003785834,0.003738427,0.003691021,0.003649393,0.003608464,0.003567535,0.003526606,0.003485677,0.003444748,0.003408348,0.003377559,0.00334677,0.003315981,0.003285192,0.003254403,0.003223614,0.003192816,0.003162003,0.00313119,0.003100377,0.003069564,0.003038751,0.003007937,0.002977124,0.002949026,0.002922669,0.002896312,0.002869955,0.002843598,0.002817241,0.002790884,0.002764527,0.002738513,0.00271602,0.002693526,0.002671033
0.003759607,-0.010078193,-0.013011248,-0.01379911,-0.013898639,-0.013700362,-0.013373807,-0.012990111,-0.012586134,-0.012178844,-0.011781564,-0.011400917,-0.011037232,-0.010691136,-0.010361764,-0.010047217,-0.00975362,-0.009474425,-0.009204527,-0.008956877,-0.008715385,-0.008490073,-0.008272339,-0.00806852,-0.007869647,-0.007686259,-0.007502871,-0.007337269,-0.007173096,-0.007015787,-0.006869514,-0.006723242,-0.00658678,-0.006457043,-0.006327305,-0.006205618,-0.006091036,-0.005976454,-0.005864225,-0.005763436,-0.005662646,-0.005561857,-0.005467083,-0.005378766,-0.005290448,-0.005202131,-0.005118682,-0.005041573,-0.004964464,-0.004887355,-0.004810246,-0.004743072,-0.00467598,-0.004608888,-0.004541796,-0.004475737,-0.004417551,-0.004359364,-0.004301177,-0.00424299,-0.004184803,-0.004132642,-0.004082333,-0.004032024,-0.003981714,-0.003931405,-0.003881096,-0.003836975,-0.003793603,-0.003750231,-0.003706859,-0.003663487,-0.003620115,-0.003581088,-0.003547446,-0.003513803,-0.003480161,-0.003446518,-0.003412876,-0.003379233,-0.003346042,-0.003313609,-0.003281176,-0.003248743,-0.00321631,-0.003183877,-0.003151444,-0.003119012,-0.003089449,-0.003061728,-0.003034008,-0.003006287,-0.002978566,-0.002950845,-0.002923124,-0.002895403,-0.002868044,-0.002844404,-0.002820763,-0.002797122
0.042442252,0.026417878,0.023020025,0.021130603,0.019704095,0.01851317,0.017480247,0.016567148,0.015753921,0.015018945,0.014351145,0.013743874,0.013188611,0.012678044,0.012205099,0.011763079,0.01136102,0.010984303,0.010623875,0.010300114,0.009985971,0.009697088,0.009419517,0.009162708,0.008913001,0.008685531,0.008458061,0.008255303,0.008054531,0.007863026,0.007686425,0.007509824,0.007346145,0.007191322,0.007036499,0.006892051,0.006756757,0.006621464,0.006489144,0.006371284,0.006253424,0.006135563,0.006025176,0.005922809,0.005820443,0.005718076,0.005621666,0.005533012,0.005444358,0.005355704,0.00526705,0.005190383,0.005113816,0.005037248,0.004960681,0.004885345,0.00481939,0.004753435,0.00468748,0.004621525,0.004555571,0.004496717,0.004440046,0.004383375,0.004326704,0.004270033,0.004213362,0.00416391,0.004115332,0.004066753,0.004018175,0.003969597,0.003921019,0.003876663,0.003837539,0.003798414,0.00375929,0.003720166,0.003681042,0.003641917,0.003604049,0.003568292,0.003532536,0.00349678,0.003461024,0.003425268,0.003389511,0.003353755,0.003321238,0.003290798,0.003260358,0.003229918,0.003199479,0.003169039,0.003138599,0.003108159,0.003078125,0.00305226,0.003026395,0.00300053
-0.011244147,-0.00451355,-0.002553663,-0.001827682,-0.001649025,-0.001624215,-0.001666066,-0.001727892,-0.001790382,-0.001843411,-0.001888997,-0.001928423,-0.001959261,-0.001982388,-0.001999008,-0.002010345,-0.002015134,-0.002016082,-0.002014577,-0.002008079,-0.002000444,-0.001989821,-0.001978083,-0.001964295,-0.001949955,-0.001933885,-0.001917814,-0.001900355,-0.001882784,-0.001864897,-0.001846502,-0.001828106,-0.001809557,-0.001790902,-0.001772247,-0.001753698,-0.001735243,-0.001716788,-0.001698429,-0.001680533,-0.001662637,-0.001644741,-0.001627245,-0.001610178,-0.00159311,-0.001576043,-0.001559418,-0.001543369,-0.00152732,-0.001511271,-0.001495222,-0.001480305,-0.001465397,-0.001450488,-0.00143558,-0.001420812,-0.001407111,-0.00139341,-0.001379708,-0.001366007,-0.001352306,-0.001339544,-0.00132707,-0.001314596,-0.001302122,-0.001289649,-0.001277175,-0.001265783,-0.001254522,-0.001243261,-0.001232,-0.001220739,-0.001209478,-0.001199428,-0.001190877,-0.001182326,-0.001173775,-0.001165224,-0.001156673,-0.001148122,-0.001139354,-0.001130222,-0.00112109,-0.001111958,-0.001102825,-0.001093693,-0.001084561,-0.001075429,-0.001066942,-0.00105887,-0.001050797,-0.001042725,-0.001034653,-0.001026581,-0.001018508,-0.001010436,-0.00100245,-0.000995355,-0.00098826,-0.000981165
-0.011197783,-0.004480669,-0.002556169,-0.001851677,-0.00166886,-0.001634349,-0.001670288,-0.001729205,-0.001790455,-0.001845024,-0.001891358,-0.001929866,-0.00196011,-0.001982855,-0.001999228,-0.002010403,-0.002015109,-0.002016004,-0.002014464,-0.002007958,-0.002000318,-0.001989698,-0.001977965,-0.001964185,-0.001949854,-0.001933792,-0.00191773,-0.001900279,-0.001882715,-0.001864835,-0.001846446,-0.001828056,-0.001809512,-0.001790861,-0.001772211,-0.001753666,-0.001735214,-0.001716762,-0.001698405,-0.001680512,-0.001662618,-0.001644724,-0.00162723,-0.001610164,-0.001593097,-0.001576031,-0.001559407,-0.001543359,-0.001527311,-0.001511263,-0.001495215,-0.001480298,-0.00146539,-0.001450483,-0.001435575,-0.001420808,-0.001407107,-0.001393406,-0.001379705,-0.001366004,-0.001352303,-0.001339541,-0.001327067,-0.001314594,-0.00130212,-0.001289647,-0.001277173,-0.001265781,-0.001254521,-0.00124326,-0.001231999,-0.001220738,-0.001209477,-0.001199318,-0.001190524,-0.001181731,-0.001172937,-0.001164143,-0.001155349,-0.001146556,-0.001137645,-0.001128539,-0.001119432,-0.001110326,-0.00110122,-0.001092113,-0.001083007,-0.0010739,-0.001065437,-0.001057387,-0.001049336,-0.001041285,-0.001033235,-0.001025184,-0.001017133,-0.001009083,-0.001001118,-0.000994041,-0.000986964,-0.000979887
0.01102855,0.004380264,0.002514314,0.001867562,0.001680088,0.001642788,0.001675032,0.001731485,0.0017914,0.001846831,0.001893662,0.001931455,0.001961188,0.001983572,0.00199969,0.002010684,0.00201528,0.002016095,0.002014496,0.00200796,0.002000295,0.001989664,0.001977921,0.001964139,0.001949805,0.001933745,0.001917684,0.001900235,0.001882675,0.001864797,0.00184641,0.001828024,0.001809482,0.001790834,0.001772186,0.001753643,0.001735193,0.001716743,0.001698388,0.001680496,0.001662603,0.001644711,0.001627218,0.001610153,0.001593087,0.001576022,0.001559399,0.001543352,0.001527304,0.001511257,0.001495209,0.001480293,0.001465385,0.001450478,0.001435571,0.001420804,0.001407103,0.001393402,0.001379702,0.001366001,0.0013523,0.001339538,0.001327065,0.001314592,0.001302118,0.001289645,0.001277172,0.00126578,0.001254519,0.001243258,0.001231998,0.001220737,0.001209476,0.001199209,0.001190173,0.001181137,0.001172101,0.001163065,0.001154029,0.001144994,0.001135941,0.00112686,0.00111778,0.001108699,0.001099618,0.001090538,0.001081457,0.001072376,0.001063936,0.001055907,0.001047878,0.001039849,0.00103182,0.001023791,0.001015762,0.001007733,0.00099979,0.000992731,0.000985671,0.000978612
-0.048063287,-0.035669044,-0.029230171,-0.025095531,-0.022260848,-0.020118431,-0.018432188,-0.017058336,-0.015916481,-0.014938966,-0.014090022,-0.013348855,-0.012693993,-0.012108823,-0.011579431,-0.011094252,-0.010663469,-0.010265475,-0.009888496,-0.009556811,-0.009236518,-0.008946143,-0.008668667,-0.008414866,-0.008168893,-0.007947429,-0.007725965,-0.007530928,-0.007338012,-0.007154746,-0.006986995,-0.006819244,-0.006664633,-0.006519028,-0.006373423,-0.006238154,-0.006112005,-0.005985855,-0.005862616,-0.005753527,-0.005644438,-0.005535349,-0.005433462,-0.005339305,-0.005245147,-0.00515099,-0.005062498,-0.004981383,-0.004900268,-0.004819154,-0.004738039,-0.004668198,-0.004598452,-0.004528705,-0.004458958,-0.004390359,-0.0043305,-0.004270642,-0.004210783,-0.004150924,-0.004091065,-0.00403777,-0.003986493,-0.003935216,-0.003883939,-0.003832661,-0.003781384,-0.003736736,-0.00369289,-0.003649044,-0.003605199,-0.003561353,-0.003517507,-0.003477545,-0.003442394,-0.003407244,-0.003372093,-0.003336943,-0.003301792,-0.003266642,-0.003232605,-0.003200443,-0.003168281,-0.003136118,-0.003103956,-0.003071794,-0.003039631,-0.003007469,-0.00297824,-0.002950894,-0.002923547,-0.0028962,-0.002868854,-0.002841507,-0.00281416,-0.002786813,-0.002759833,-0.002736618,-0.002713403,-0.002690189
-0.047884815,-0.03565835,-0.029243669,-0.025121395,-0.022281754,-0.020130159,-0.018437855,-0.017060737,-0.015917315,-0.01494143,-0.014093319,-0.013351075,-0.012695483,-0.012109814,-0.011580078,-0.011094657,-0.010663728,-0.01026563,-0.009888572,-0.009556848,-0.00923652,-0.008946128,-0.008668638,-0.008414832,-0.008168854,-0.00794739,-0.007725926,-0.00753089,-0.007337976,-0.007154712,-0.006986963,-0.006819214,-0.006664606,-0.006519004,-0.006373401,-0.006238134,-0.006111986,-0.005985838,-0.005862601,-0.005753513,-0.005644425,-0.005535338,-0.005433451,-0.005339295,-0.005245139,-0.005150982,-0.005062491,-0.004981377,-0.004900262,-0.004819148,-0.004738034,-0.004668194,-0.004598448,-0.004528701,-0.004458955,-0.004390356,-0.004330497,-0.004270639,-0.00421078,-0.004150922,-0.004091063,-0.004037769,-0.003986491,-0.003935214,-0.003883937,-0.00383266,-0.003781383,-0.003736735,-0.003692889,-0.003649043,-0.003605198,-0.003561352,-0.003517506,-0.003477161,-0.003441152,-0.003405143,-0.003369135,-0.003333126,-0.003297117,-0.003261109,-0.003226578,-0.003194533,-0.003162488,-0.003130444,-0.003098399,-0.003066355,-0.00303431,-0.003002265,-0.002973139,-0.002945884,-0.002918629,-0.002891374,-0.00286412,-0.002836865,-0.00280961,-0.002782355,-0.002755465,-0.002732322,-0.002709178,-0.002686035
0.047579984,0.035521191,0.029192941,0.025137071,0.02229254,0.020139375,0.01844366,0.017063963,0.015918995,0.014943883,0.014096266,0.013353249,0.012697072,0.012110971,0.011580913,0.011095251,0.010664162,0.010265943,0.009888789,0.009557008,0.00923663,0.008946206,0.008668689,0.008414866,0.008168874,0.007947402,0.00772593,0.00753089,0.007337973,0.007154706,0.006986956,0.006819207,0.006664598,0.006518995,0.006373393,0.006238126,0.006111978,0.005985831,0.005862594,0.005753507,0.005644419,0.005535332,0.005433446,0.00533929,0.005245134,0.005150978,0.005062487,0.004981373,0.004900259,0.004819145,0.004738031,0.004668191,0.004598445,0.004528699,0.004458953,0.004390354,0.004330496,0.004270637,0.004210779,0.00415092,0.004091062,0.004037768,0.00398649,0.003935213,0.003883936,0.003832659,0.003781382,0.003736734,0.003692889,0.003649043,0.003605197,0.003561351,0.003517506,0.003476778,0.003439915,0.003403051,0.003366187,0.003329323,0.00329246,0.003255596,0.003220572,0.003188645,0.003156717,0.00312479,0.003092862,0.003060934,0.003029007,0.002997079,0.002968054,0.002940891,0.002913727,0.002886564,0.002859401,0.002832237,0.002805074,0.002777911,0.00275111,0.002728038,0.002704966,0.002681894
-0.004673077,-0.005076714,-0.004851677,-0.004622859,-0.004521534,-0.004402404,-0.00429805,-0.00420046,-0.004106327,-0.004016141,-0.003926448,-0.003837567,-0.003751791,-0.00366893,-0.003588757,-0.003510954,-0.003436562,-0.003364608,-0.003294234,-0.003227818,-0.00316256,-0.003100341,-0.003039629,-0.002981681,-0.002924771,-0.002871112,-0.002817453,-0.002767734,-0.002718332,-0.00267053,-0.002625302,-0.002580074,-0.002537249,-0.00249607,-0.002454891,-0.002415778,-0.002378486,-0.002341195,-0.002304534,-0.002270938,-0.002237342,-0.002203746,-0.002171829,-0.002141714,-0.002111599,-0.002081485,-0.002052782,-0.002025918,-0.001999054,-0.00197219,-0.001945326,-0.001921448,-0.001897596,-0.001873743,-0.00184989,-0.001826358,-0.001805273,-0.001784188,-0.001763103,-0.001742018,-0.001720933,-0.00170178,-0.00168322,-0.001664661,-0.001646101,-0.001627542,-0.001608983,-0.001592465,-0.001576195,-0.001559925,-0.001543655,-0.001527385,-0.001511114,-0.001495951,-0.001482161,-0.00146837,-0.001454579,-0.001440788,-0.001426997,-0.001413206,-0.001399939,-0.001387551,-0.001375164,-0.001362777,-0.001350389,-0.001338002,-0.001325615,-0.001313227,-0.00130184,-0.001291095,-0.001280349,-0.001269604,-0.001258859,-0.001248113,-0.001237368,-0.001226622,-0.001216006,-0.001206716,-0.001197426,-0.001188136
-0.004706006,-0.004962701,-0.004791537,-0.004638804,-0.004529334,-0.004411105,-0.004304271,-0.004204318,-0.004108588,-0.004018485,-0.003929,-0.003839587,-0.003753359,-0.003670136,-0.003589676,-0.003511647,-0.003437095,-0.003365015,-0.003294537,-0.003228055,-0.003162737,-0.003100479,-0.003039732,-0.00298176,-0.002924829,-0.002871157,-0.002817486,-0.002767759,-0.00271835,-0.002670543,-0.002625311,-0.00258008,-0.002537252,-0.002496072,-0.002454892,-0.002415777,-0.002378485,-0.002341193,-0.002304532,-0.002270936,-0.002237339,-0.002203743,-0.002171826,-0.002141712,-0.002111597,-0.002081482,-0.002052779,-0.002025916,-0.001999052,-0.001972188,-0.001945324,-0.001921446,-0.001897594,-0.001873741,-0.001849888,-0.001826357,-0.001805272,-0.001784187,-0.001763102,-0.001742017,-0.001720932,-0.001701778,-0.001683219,-0.00166466,-0.0016461,-0.001627541,-0.001608982,-0.001592465,-0.001576194,-0.001559924,-0.001543654,-0.001527384,-0.001511114,-0.001495804,-0.001481684,-0.001467564,-0.001453444,-0.001439324,-0.001425204,-0.001411084,-0.001397624,-0.001385277,-0.00137293,-0.001360582,-0.001348235,-0.001335887,-0.00132354,-0.001311192,-0.001299841,-0.001289127,-0.001278414,-0.001267701,-0.001256988,-0.001246275,-0.001235561,-0.001224848,-0.001214264,-0.001204999,-0.001195735,-0.001186471
0.004749972,0.004883154,0.004729121,0.004638343,0.004525219,0.004413699,0.004307782,0.004207123,0.004110526,0.00401986,0.003930263,0.003840764,0.003754378,0.003670984,0.003590367,0.003512198,0.003437538,0.003365368,0.003294813,0.003228278,0.003162912,0.003100619,0.003039842,0.002981849,0.002924899,0.002871214,0.002817529,0.002767795,0.002718378,0.002670565,0.002625329,0.002580094,0.002537263,0.002496081,0.002454898,0.002415782,0.002378489,0.002341196,0.002304534,0.002270937,0.002237341,0.002203744,0.002171827,0.002141712,0.002111597,0.002081482,0.002052779,0.002025915,0.001999051,0.001972187,0.001945323,0.001921446,0.001897593,0.00187374,0.001849887,0.001826356,0.001805271,0.001784186,0.001763101,0.001742016,0.001720931,0.001701778,0.001683219,0.001664659,0.0016461,0.001627541,0.001608981,0.001592464,0.001576194,0.001559924,0.001543654,0.001527384,0.001511113,0.001495657,0.001481209,0.001466761,0.001452312,0.001437864,0.001423416,0.001408968,0.001395317,0.00138301,0.001370702,0.001358394,0.001346087,0.001333779,0.001321471,0.001309164,0.001297847,0.001287166,0.001276485,0.001265804,0.001255123,0.001244441,0.00123376,0.001223079,0.001212526,0.001203288,0.001194049,0.001184811
