"b0","b1","logL"
0.69,-0.97,-13.1438558549646
0.7,-0.97,-13.1612598222931
0.71,-0.97,-13.1790215021608
0.72,-0.97,-13.1971411294118
0.73,-0.97,-13.2156189308252
0.74,-0.97,-13.2344551251572
0.75,-0.97,-13.2536499231841
0.76,-0.97,-13.2732035277457
0.77,-0.97,-13.2931161337905
0.78,-0.97,-13.3133879284203
0.79,-0.97,-13.3340190909371
0.8,-0.97,-13.355009792889
0.81,-0.97,-13.3763601981188
0.82,-0.97,-13.3980704628115
0.83,-0.97,-13.4201407355437
0.84,-0.97,-13.4425711573329
0.85,-0.97,-13.4653618616879
0.86,-0.97,-13.4885129746598
0.87,-0.97,-13.5120246148931
0.88,-0.97,-13.5358968936777
0.89,-0.97,-13.5601299150016
0.9,-0.97,-13.5847237756038
0.91,-0.97,-13.609678565028
0.92,-0.97,-13.6349943656762
0.93,-0.97,-13.6606712528631
0.94,-0.97,-13.6867092948716
0.95,-0.97,-13.7131085530068
0.96,-0.97,-13.7398690816528
0.97,-0.97,-13.7669909283277
0.98,-0.97,-13.79447413374
0.99,-0.97,-13.8223187318454
1,-0.97,-13.8505247499032
-1,-0.96,-14.8073496588152
-0.99,-0.96,-14.7743823968345
-0.98,-0.96,-14.7416268274978
-0.97,-0.96,-14.7090841724179
-0.96,-0.96,-14.6767556540245
-0.95,-0.96,-14.6446424954748
-0.94,-0.96,-14.6127459205651
-0.93,-0.96,-14.5810671536403
-0.92,-0.96,-14.5496074195036
-0.91,-0.96,-14.5183679433252
-0.9,-0.96,-14.48734995055
-0.89,-0.96,-14.4565546668058
-0.88,-0.96,-14.4259833178096
-0.87,-0.96,-14.3956371292737
-0.86,-0.96,-14.365517326812
-0.85,-0.96,-14.3356251358444
-0.84,-0.96,-14.3059617815019
-0.83,-0.96,-14.2765284885302
-0.82,-0.96,-14.2473264811937
-0.81,-0.96,-14.218356983178
-0.8,-0.96,-14.1896212174932
-0.79,-0.96,-14.1611204063752
-0.78,-0.96,-14.1328557711883
-0.77,-0.96,-14.1048285323257
-0.76,-0.96,-14.0770399091112
-0.75,-0.96,-14.0494911196994
-0.74,-0.96,-14.0221833809759
-0.73,-0.96,-13.9951179084574
-0.72,-0.96,-13.9682959161917
-0.71,-0.96,-13.9417186166563
-0.7,-0.96,-13.9153872206584
-0.69,-0.96,-13.8893029372333
-0.68,-0.96,-13.8634669735435
-0.67,-0.96,-13.837880534777
-0.66,-0.96,-13.8125448240459
-0.65,-0.96,-13.7874610422849
-0.64,-0.96,-13.7626303881491
-0.63,-0.96,-13.7380540579126
-0.62,-0.96,-13.7137332453661
-0.61,-0.96,-13.6896691417157
-0.6,-0.96,-13.6658629354804
-0.59,-0.96,-13.6423158123903
-0.58,-0.96,-13.6190289552852
-0.57,-0.96,-13.5960035440124
-0.56,-0.96,-13.5732407553253
-0.55,-0.96,-13.5507417627821
-0.54,-0.96,-13.5285077366439
-0.53,-0.96,-13.5065398437742
-0.52,-0.96,-13.4848392475376
-0.51,-0.96,-13.4634071076993
-0.5,-0.96,-13.4422445803245
-0.49,-0.96,-13.4213528176785
-0.48,-0.96,-13.4007329681266
-0.47,-0.96,-13.3803861760351
-0.46,-0.96,-13.3603135816717
-0.45,-0.96,-13.3405163211072
-0.44,-0.96,-13.320995526117
-0.43,-0.96,-13.3017523240834
-0.42,-0.96,-13.2827878378982
-0.41,-0.96,-13.2641031858661
-0.4,-0.96,-13.2456994816081
-0.39,-0.96,-13.2275778339657
-0.38,-0.96,-13.2097393469063
-0.37,-0.96,-13.1921851194279
-0.36,-0.96,-13.1749162454657
-0.35,-0.96,-13.1579338137986
-0.34,-0.96,-13.1412389079569
-0.33,-0.96,-13.1248326061299
-0.32,-0.96,-13.1087159810752
-0.31,-0.96,-13.0928901000283
-0.3,-0.96,-13.0773560246127
-0.29,-0.96,-13.0621148107514
-0.28,-0.96,-13.0471675085788
-0.27,-0.96,-13.0325151623537
-0.26,-0.96,-13.0181588103728
-0.25,-0.96,-13.0040994848856
-0.24,-0.96,-12.9903382120101
-0.23,-0.96,-12.9768760116488
-0.22,-0.96,-12.9637138974069
-0.21,-0.96,-12.9508528765103
-0.2,-0.96,-12.9382939497252
-0.19,-0.96,-12.9260381112788
-0.18,-0.96,-12.9140863487805
-0.17,-0.96,-12.902439643145
-0.16,-0.96,-12.8910989685159
-0.15,-0.96,-12.8800652921903
-0.14,-0.96,-12.8693395745451
-0.13,-0.96,-12.858922768964
-0.12,-0.96,-12.8488158217658
-0.11,-0.96,-12.8390196721339
-0.1,-0.96,-12.8295352520471
-0.09,-0.96,-12.8203634862113
-0.08,-0.96,-12.8115052919929
-0.07,-0.96,-12.802961579353
-0.0599999999999999,-0.96,-12.7947332507831
-0.0499999999999999,-0.96,-12.7868212012421
-0.04,-0.96,-12.7792263180946
-0.03,-0.96,-12.7719494810505
-0.02,-0.96,-12.7649915621054
-0.01,-0.96,-12.7583534254838
0,-0.96,-12.7520359275816
0.01,-0.96,-12.7460399169118
0.02,-0.96,-12.7403662340506
0.03,-0.96,-12.7350157115848
0.04,-0.96,-12.7299891740613
0.05,-0.96,-12.7252874379377
0.0600000000000001,-0.96,-12.7209113115335
0.0700000000000001,-0.96,-12.7168615949844
0.0800000000000001,-0.96,-12.7131390801963
0.0900000000000001,-0.96,-12.7097445508019
0.1,-0.96,-12.7066787821184
0.11,-0.96,-12.7039425411065
0.12,-0.96,-12.7015365863308
0.13,-0.96,-12.6994616679223
0.14,-0.96,-12.6977185275415
0.15,-0.96,-12.6963078983437
0.16,-0.96,-12.6952305049454
0.17,-0.96,-12.6944870633919
0.18,-0.96,-12.6940782811275
0.19,-0.96,-12.6940048569656
0.2,-0.96,-12.6942674810619
0.21,-0.96,-12.6948668348876
0.22,-0.96,-12.6958035912054
0.23,-0.96,-12.6970784140461
0.24,-0.96,-12.698691958687
0.25,-0.96,-12.7006448716321
0.26,-0.96,-12.7029377905928
0.27,-0.96,-12.7055713444716
0.28,-0.96,-12.7085461533459
0.29,-0.96,-12.7118628284539
0.3,-0.96,-12.7155219721822
0.31,-0.96,-12.7195241780542
0.32,-0.96,-12.7238700307205
0.33,-0.96,-12.7285601059509
0.34,-0.96,-12.7335949706271
0.35,-0.96,-12.7389751827376
0.36,-0.96,-12.7447012913738
0.37,-0.96,-12.7507738367273
0.38,-0.96,-12.7571933500893
0.39,-0.96,-12.7639603538502
0.4,-0.96,-12.7710753615021
0.41,-0.96,-12.7785388776418
0.42,-0.96,-12.786351397975
0.43,-0.96,-12.7945134093227
0.44,-0.96,-12.8030253896286
0.45,-0.96,-12.811887807967
0.46,-0.96,-12.821101124554
0.47,-0.96,-12.8306657907581
0.48,-0.96,-12.8405822491129
0.49,-0.96,-12.8508509333316
0.5,-0.96,-12.8614722683221
0.51,-0.96,-12.8724466702034
0.52,-0.96,-12.8837745463238
0.53,-0.96,-12.8954562952798
0.54,-0.96,-12.9074923069366
0.55,-0.96,-12.91988296245
0.56,-0.96,-12.9326286342884
0.57,-0.96,-12.9457296862578
0.58,-0.96,-12.9591864735264
0.59,-0.96,-12.972999342651
0.6,-0.96,-12.9871686316048
0.61,-0.96,-13.0016946698058
0.62,-0.96,-13.0165777781464
0.63,-0.96,-13.0318182690248
0.64,-0.96,-13.0474164463761
0.65,-0.96,-13.0633726057061
0.66,-0.96,-13.0796870341246
0.67,-0.96,-13.0963600103807
0.68,-0.96,-13.113391804899
0.69,-0.96,-13.1307826798162
0.7,-0.96,-13.1485328890192
0.71,-0.96,-13.166642678184
0.72,-0.96,-13.1851122848155
0.73,-0.96,-13.2039419382881
0.74,-0.96,-13.2231318598871
0.75,-0.96,-13.2426822628515
0.76,-0.96,-13.2625933524165
0.77,-0.96,-13.2828653258585
0.78,-0.96,-13.303498372539
0.79,-0.96,-13.3244926739505
0.8,-0.96,-13.3458484037628
0.81,-0.96,-13.3675657278702
0.82,-0.96,-13.3896448044387
0.83,-0.96,-13.4120857839548
0.84,-0.96,-13.4348888092741
0.85,-0.96,-13.4580540156714
0.86,-0.96,-13.4815815308903
0.87,-0.96,-13.5054714751946
0.88,-0.96,-13.5297239614192
0.89,-0.96,-13.5543390950219
0.9,-0.96,-13.5793169741362
0.91,-0.96,-13.6046576896235
0.92,-0.96,-13.6303613251268
0.93,-0.96,-13.6564279571241
0.94,-0.96,-13.6828576549827
0.95,-0.96,-13.7096504810134
0.96,-0.96,-13.7368064905255
0.97,-0.96,-13.7643257318817
0.98,-0.96,-13.7922082465537
0.99,-0.96,-13.8204540691777
1,-0.96,-13.8490632276105
-1,-0.95,-14.7588953553996
-0.99,-0.95,-14.7260348935922
-0.98,-0.95,-14.6933870320395
-0.97,-0.95,-14.6609529986839
-0.96,-0.95,-14.6287340223057
-0.95,-0.95,-14.5967313324341
-0.94,-0.95,-14.564946159258
-0.93,-0.95,-14.5333797335353
-0.92,-0.95,-14.5020332865023
-0.91,-0.95,-14.4709080497821
-0.9,-0.95,-14.4400052552921
-0.89,-0.95,-14.4093261351515
-0.88,-0.95,-14.3788719215873
-0.87,-0.95,-14.3486438468407
-0.86,-0.95,-14.318643143072
-0.85,-0.95,-14.2888710422654
-0.84,-0.95,-14.2593287761335
-0.83,-0.95,-14.2300175760206
-0.82,-0.95,-14.2009386728059
-0.81,-0.95,-14.1720932968063
-0.8,-0.95,-14.1434826776786
-0.79,-0.95,-14.115108044321
-0.78,-0.95,-14.0869706247748
-0.77,-0.95,-14.0590716461248
-0.76,-0.95,-14.0314123344005
-0.75,-0.95,-14.0039939144756
-0.74,-0.95,-13.9768176099683
-0.73,-0.95,-13.9498846431405
-0.72,-0.95,-13.9231962347974
-0.71,-0.95,-13.896753604186
-0.7,-0.95,-13.8705579688941
-0.69,-0.95,-13.8446105447488
-0.68,-0.95,-13.8189125457145
-0.67,-0.95,-13.7934651837914
-0.66,-0.95,-13.7682696689132
-0.65,-0.95,-13.7433272088448
-0.64,-0.95,-13.7186390090806
-0.63,-0.95,-13.6942062727414
-0.62,-0.95,-13.6700302004727
-0.61,-0.95,-13.6461119903417
-0.6,-0.95,-13.6224528377353
-0.59,-0.95,-13.5990539352575
-0.58,-0.95,-13.5759164726272
-0.57,-0.95,-13.5530416365758
-0.56,-0.95,-13.5304306107449
-0.55,-0.95,-13.5080845755847
-0.54,-0.95,-13.4860047082519
-0.53,-0.95,-13.4641921825078
-0.52,-0.95,-13.4426481686171
-0.51,-0.95,-13.4213738332467
-0.5,-0.95,-13.4003703393643
-0.49,-0.95,-13.3796388461382
-0.48,-0.95,-13.3591805088367
-0.47,-0.95,-13.338996478728
-0.46,-0.95,-13.3190879029805
-0.45,-0.95,-13.2994559245639
-0.44,-0.95,-13.2801016821498
-0.43,-0.95,-13.2610263100137
-0.42,-0.95,-13.2422309379369
-0.41,-0.95,-13.2237166911091
-0.4,-0.95,-13.2054846900315
-0.39,-0.95,-13.1875360504203
-0.38,-0.95,-13.1698718831113
-0.37,-0.95,-13.1524932939643
-0.36,-0.95,-13.1354013837688
-0.35,-0.95,-13.1185972481502
-0.34,-0.95,-13.1020819774761
-0.33,-0.95,-13.0858566567646
-0.32,-0.95,-13.0699223655917
-0.31,-0.95,-13.054280178001
-0.3,-0.95,-13.0389311624128
-0.29,-0.95,-13.0238763815354
-0.28,-0.95,-13.0091168922758
-0.27,-0.95,-12.9946537456523
-0.26,-0.95,-12.9804879867077
-0.25,-0.95,-12.9666206544232
-0.24,-0.95,-12.9530527816332
-0.23,-0.95,-12.9397853949416
-0.22,-0.95,-12.9268195146381
-0.21,-0.95,-12.9141561546165
-0.2,-0.95,-12.9017963222935
-0.19,-0.95,-12.8897410185284
-0.18,-0.95,-12.8779912375439
-0.17,-0.95,-12.8665479668487
-0.16,-0.95,-12.8554121871601
-0.15,-0.95,-12.8445848723281
-0.14,-0.95,-12.8340669892614
-0.13,-0.95,-12.8238594978531
-0.12,-0.95,-12.8139633509091
-0.11,-0.95,-12.8043794940762
-0.1,-0.95,-12.7951088657729
-0.09,-0.95,-12.7861523971202
-0.08,-0.95,-12.7775110118742
-0.07,-0.95,-12.7691856263599
-0.0599999999999999,-0.95,-12.7611771494064
-0.0499999999999999,-0.95,-12.7534864822827
-0.04,-0.95,-12.7461145186362
-0.03,-0.95,-12.7390621444306
-0.02,-0.95,-12.7323302378871
-0.01,-0.95,-12.7259196694254
0,-0.95,-12.7198313016067
0.01,-0.95,-12.7140659890785
0.02,-0.95,-12.7086245785198
0.03,-0.95,-12.7035079085882
0.04,-0.95,-12.6987168098688
0.05,-0.95,-12.6942521048238
0.0600000000000001,-0.95,-12.6901146077436
0.0700000000000001,-0.95,-12.6863051247002
0.0800000000000001,-0.95,-12.6828244535008
0.0900000000000001,-0.95,-12.6796733836434
0.1,-0.95,-12.6768526962744
0.11,-0.95,-12.6743631641468
0.12,-0.95,-12.6722055515799
0.13,-0.95,-12.6703806144215
0.14,-0.95,-12.6688891000101
0.15,-0.95,-12.6677317471398
0.16,-0.95,-12.6669092860261
0.17,-0.95,-12.6664224382732
0.18,-0.95,-12.6662719168429
0.19,-0.95,-12.6664584260251
0.2,-0.95,-12.6669826614094
0.21,-0.95,-12.667845309859
0.22,-0.95,-12.669047049485
0.23,-0.95,-12.6705885496228
0.24,-0.95,-12.6724704708106
0.25,-0.95,-12.6746934647678
0.26,-0.95,-12.6772581743767
0.27,-0.95,-12.6801652336642
0.28,-0.95,-12.683415267786
0.29,-0.95,-12.6870088930119
0.3,-0.95,-12.6909467167121
0.31,-0.95,-12.6952293373463
0.32,-0.95,-12.6998573444528
0.33,-0.95,-12.7048313186397
0.34,-0.95,-12.7101518315779
0.35,-0.95,-12.7158194459953
0.36,-0.95,-12.7218347156718
0.37,-0.95,-12.7281981854367
0.38,-0.95,-12.7349103911674
0.39,-0.95,-12.7419718597885
0.4,-0.95,-12.749383109274
0.41,-0.95,-12.7571446486492
0.42,-0.95,-12.7652569779952
0.43,-0.95,-12.7737205884545
0.44,-0.95,-12.7825359622372
0.45,-0.95,-12.7917035726301
0.46,-0.95,-12.8012238840055
0.47,-0.95,-12.8110973518325
0.48,-0.95,-12.8213244226891
0.49,-0.95,-12.8319055342758
0.5,-0.95,-12.8428411154304
0.51,-0.95,-12.854131586144
0.52,-0.95,-12.8657773575787
0.53,-0.95,-12.877778832086
0.54,-0.95,-12.8901364032269
0.55,-0.95,-12.9028504557927
0.56,-0.95,-12.9159213658278
0.57,-0.95,-12.9293495006527
0.58,-0.95,-12.9431352188892
0.59,-0.95,-12.9572788704859
0.6,-0.95,-12.9717807967453
0.61,-0.95,-12.9866413303522
0.62,-0.95,-13.0018607954025
0.63,-0.95,-13.0174395074339
0.64,-0.95,-13.033377773457
0.65,-0.95,-13.0496758919879
0.66,-0.95,-13.0663341530816
0.67,-0.95,-13.0833528383668
0.68,-0.95,-13.1007322210806
0.69,-0.95,-13.118472566106
0.7,-0.95,-13.1365741300082
0.71,-0.95,-13.1550371610738
0.72,-0.95,-13.1738618993496
0.73,-0.95,-13.1930485766825
0.74,-0.95,-13.2125974167611
0.75,-0.95,-13.2325086351569
0.76,-0.95,-13.2527824393672
0.77,-0.95,-13.2734190288585
0.78,-0.95,-13.2944185951106
0.79,-0.95,-13.3157813216618
0.8,-0.95,-13.337507384154
0.81,-0.95,-13.3595969503797
0.82,-0.95,-13.3820501803289
0.83,-0.95,-13.4048672262363
0.84,-0.95,-13.4280482326304
0.85,-0.95,-13.4515933363817
0.86,-0.95,-13.4755026667528
0.87,-0.95,-13.4997763454481
0.88,-0.95,-13.5244144866646
0.89,-0.95,-13.5494171971431
0.9,-0.95,-13.5747845762193
0.91,-0.95,-13.6005167158767
0.92,-0.95,-13.6266137007981
0.93,-0.95,-13.6530756084194
0.94,-0.95,-13.6799025089822
0.95,-0.95,-13.7070944655881
0.96,-0.95,-13.7346515342518
0.97,-0.95,-13.7625737639563
0.98,-0.95,-13.7908611967067
0.99,-0.95,-13.8195138675856
1,-0.95,-13.8485318048076
-1,-0.94,-14.710643888207
-0.99,-0.94,-14.6778920522068
-0.98,-0.94,-14.6453537387159
-0.97,-0.94,-14.613030182094
-0.96,-0.94,-14.5809226175597
-0.95,-0.94,-14.5490322811021
-0.94,-0.94,-14.5173604093902
-0.93,-0.94,-14.485908239683
-0.92,-0.94,-14.4546770097378
-0.91,-0.94,-14.4236679577182
-0.9,-0.94,-14.3928823221021
-0.89,-0.94,-14.3623213415878
-0.88,-0.94,-14.3319862550003
-0.87,-0.94,-14.3018783011972
-0.86,-0.94,-14.2719987189732
-0.85,-0.94,-14.2423487469645
-0.84,-0.94,-14.2129296235528
-0.83,-0.94,-14.1837425867684
-0.82,-0.94,-14.1547888741932
-0.81,-0.94,-14.1260697228625
-0.8,-0.94,-14.0975863691673
-0.79,-0.94,-14.0693400487552
-0.78,-0.94,-14.0413319964314
-0.77,-0.94,-14.0135634460596
-0.76,-0.94,-13.9860356304615
-0.75,-0.94,-13.9587497813168
-0.74,-0.94,-13.9317071290626
-0.73,-0.94,-13.9049089027925
-0.72,-0.94,-13.8783563301551
-0.71,-0.94,-13.8520506372529
-0.7,-0.94,-13.8259930485402
-0.69,-0.94,-13.8001847867212
-0.68,-0.94,-13.7746270726478
-0.67,-0.94,-13.7493211252172
-0.66,-0.94,-13.7242681612694
-0.65,-0.94,-13.6994693954847
-0.64,-0.94,-13.6749260402804
-0.63,-0.94,-13.6506393057085
-0.62,-0.94,-13.6266103993526
-0.61,-0.94,-13.6028405262247
-0.6,-0.94,-13.5793308886627
-0.59,-0.94,-13.5560826862272
-0.58,-0.94,-13.5330971155984
-0.57,-0.94,-13.5103753704739
-0.56,-0.94,-13.4879186414655
-0.55,-0.94,-13.4657281159965
-0.54,-0.94,-13.4438049782
-0.53,-0.94,-13.4221504088157
-0.52,-0.94,-13.4007655850885
-0.51,-0.94,-13.3796516806664
-0.5,-0.94,-13.3588098654991
-0.49,-0.94,-13.3382413057366
-0.48,-0.94,-13.3179471636282
-0.47,-0.94,-13.2979285974219
-0.46,-0.94,-13.2781867612643
-0.45,-0.94,-13.2587228051004
-0.44,-0.94,-13.2395378745745
-0.43,-0.94,-13.2206331109308
-0.42,-0.94,-13.2020096509151
-0.41,-0.94,-13.1836686266769
-0.4,-0.94,-13.1656111656714
-0.39,-0.94,-13.1478383905629
-0.38,-0.94,-13.1303514191285
-0.37,-0.94,-13.1131513641616
-0.36,-0.94,-13.0962393333778
-0.35,-0.94,-13.0796164293194
-0.34,-0.94,-13.063283749262
-0.33,-0.94,-13.0472423851214
-0.32,-0.94,-13.0314934233611
-0.31,-0.94,-13.0160379449006
-0.3,-0.94,-13.0008770250246
-0.29,-0.94,-12.9860117332927
-0.28,-0.94,-12.9714431334506
-0.27,-0.94,-12.9571722833412
-0.26,-0.94,-12.9432002348175
-0.25,-0.94,-12.9295280336555
-0.24,-0.94,-12.9161567194689
-0.23,-0.94,-12.9030873256243
-0.22,-0.94,-12.890320879157
-0.21,-0.94,-12.8778584006887
-0.2,-0.94,-12.8657009043454
-0.19,-0.94,-12.8538493976767
-0.18,-0.94,-12.8423048815759
-0.17,-0.94,-12.8310683502017
-0.16,-0.94,-12.8201407909005
-0.15,-0.94,-12.8095231841296
-0.14,-0.94,-12.7992165033825
-0.13,-0.94,-12.7892217151143
-0.12,-0.94,-12.7795397786688
-0.11,-0.94,-12.7701716462067
-0.1,-0.94,-12.7611182626351
-0.09,-0.94,-12.7523805655381
-0.08,-0.94,-12.7439594851083
-0.07,-0.94,-12.7358559440805
-0.0599999999999999,-0.94,-12.7280708576657
-0.0499999999999999,-0.94,-12.7206051334868
-0.04,-0.94,-12.7134596715157
-0.03,-0.94,-12.7066353640114
-0.02,-0.94,-12.7001330954599
-0.01,-0.94,-12.693953742515
0,-0.94,-12.6880981739403
0.01,-0.94,-12.6825672505537
0.02,-0.94,-12.6773618251715
0.03,-0.94,-12.6724827425557
0.04,-0.94,-12.667930839361
0.05,-0.94,-12.663706944085
0.0600000000000001,-0.94,-12.6598118770182
0.0700000000000001,-0.94,-12.6562464501964
0.0800000000000001,-0.94,-12.6530114673542
0.0900000000000001,-0.94,-12.65010772388
0.1,-0.94,-12.6475360067724
0.11,-0.94,-12.6452970945984
0.12,-0.94,-12.6433917574523
0.13,-0.94,-12.6418207569172
0.14,-0.94,-12.6405848460266
0.15,-0.94,-12.6396847692289
0.16,-0.94,-12.6391212623523
0.17,-0.94,-12.6388950525718
0.18,-0.94,-12.6390068583773
0.19,-0.94,-12.6394573895435
0.2,-0.94,-12.6402473471014
0.21,-0.94,-12.6413774233107
0.22,-0.94,-12.6428483016342
0.23,-0.94,-12.644660656714
0.24,-0.94,-12.646815154348
0.25,-0.94,-12.6493124514694
0.26,-0.94,-12.6521531961266
0.27,-0.94,-12.655338027465
0.28,-0.94,-12.6588675757106
0.29,-0.94,-12.6627424621542
0.3,-0.94,-12.6669632991381
0.31,-0.94,-12.6715306900434
0.32,-0.94,-12.6764452292797
0.33,-0.94,-12.6817075022753
0.34,-0.94,-12.6873180854696
0.35,-0.94,-12.6932775463066
0.36,-0.94,-12.6995864432298
0.37,-0.94,-12.706245325679
0.38,-0.94,-12.7132547340878
0.39,-0.94,-12.7206151998832
0.4,-0.94,-12.7283272454864
0.41,-0.94,-12.7363913843146
0.42,-0.94,-12.7448081207851
0.43,-0.94,-12.7535779503198
0.44,-0.94,-12.7627013593516
0.45,-0.94,-12.7721788253322
0.46,-0.94,-12.7820108167412
0.47,-0.94,-12.7921977930961
0.48,-0.94,-12.8027402049645
0.49,-0.94,-12.8136384939768
0.5,-0.94,-12.8248930928405
0.51,-0.94,-12.836504425356
0.52,-0.94,-12.8484729064333
0.53,-0.94,-12.8607989421103
0.54,-0.94,-12.8734829295718
0.55,-0.94,-12.8865252571707
0.56,-0.94,-12.8999263044491
0.57,-0.94,-12.913686442162
0.58,-0.94,-12.9278060323008
0.59,-0.94,-12.9422854281191
0.6,-0.94,-12.957124974159
0.61,-0.94,-12.9723250062786
0.62,-0.94,-12.9878858516808
0.63,-0.94,-13.0038078289432
0.64,-0.94,-13.0200912480484
0.65,-0.94,-13.0367364104167
0.66,-0.94,-13.0537436089381
0.67,-0.94,-13.0711131280071
0.68,-0.94,-13.0888452435569
0.69,-0.94,-13.1069402230954
0.7,-0.94,-13.1253983257424
0.71,-0.94,-13.1442198022668
0.72,-0.94,-13.1634048951255
0.73,-0.94,-13.1829538385027
0.74,-0.94,-13.2028668583507
0.75,-0.94,-13.2231441724304
0.76,-0.94,-13.2437859903538
0.77,-0.94,-13.2647925136265
0.78,-0.94,-13.2861639356914
0.79,-0.94,-13.3079004419729
0.8,-0.94,-13.3300022099221
0.81,-0.94,-13.3524694090619
0.82,-0.94,-13.375302201034
0.83,-0.94,-13.3985007396456
0.84,-0.94,-13.4220651709171
0.85,-0.94,-13.4459956331302
0.86,-0.94,-13.4702922568768
0.87,-0.94,-13.4949551651081
0.88,-0.94,-13.5199844731848
0.89,-0.94,-13.5453802889272
0.9,-0.94,-13.5711427126662
0.91,-0.94,-13.5972718372942
0.92,-0.94,-13.6237677483172
0.93,-0.94,-13.6506305239066
0.94,-0.94,-13.6778602349518
0.95,-0.94,-13.7054569451129
0.96,-0.94,-13.7334207108738
0.97,-0.94,-13.7617515815955
0.98,-0.94,-13.7904495995702
0.99,-0.94,-13.8195148000745
1,-0.94,-13.8489472114241
-1,-0.93,-14.6625997712926
-0.99,-0.93,-14.6299584258122
-0.98,-0.93,-14.5975315400239
-0.97,-0.93,-14.5653203547932
-0.96,-0.93,-14.5333261118663
-0.95,-0.93,-14.5015500537805
-0.94,-0.93,-14.4699934237744
-0.93,-0.93,-14.4386574656966
-0.92,-0.93,-14.4075434239142
-0.91,-0.93,-14.3766525432206
-0.9,-0.93,-14.3459860687427
-0.89,-0.93,-14.3155452458467
-0.88,-0.93,-14.2853313200449
-0.87,-0.93,-14.2553455368996
-0.86,-0.93,-14.2255891419286
-0.85,-0.93,-14.1960633805088
-0.84,-0.93,-14.1667694977798
-0.83,-0.93,-14.1377087385462
-0.82,-0.93,-14.1088823471808
-0.81,-0.93,-14.0802915675257
-0.8,-0.93,-14.0519376427942
-0.79,-0.93,-14.0238218154712
-0.78,-0.93,-13.9959453272142
-0.77,-0.93,-13.9683094187528
-0.76,-0.93,-13.9409153297889
-0.75,-0.93,-13.9137642988955
-0.74,-0.93,-13.8868575634159
-0.73,-0.93,-13.8601963593621
-0.72,-0.93,-13.8337819213134
-0.71,-0.93,-13.807615482314
-0.7,-0.93,-13.781698273771
-0.69,-0.93,-13.7560315253521
-0.68,-0.93,-13.7306164648823
-0.67,-0.93,-13.7054543182416
-0.66,-0.93,-13.6805463092618
-0.65,-0.93,-13.655893659623
-0.64,-0.93,-13.6314975887508
-0.63,-0.93,-13.6073593137124
-0.62,-0.93,-13.5834800491138
-0.61,-0.93,-13.5598610069955
-0.6,-0.93,-13.5365033967297
-0.59,-0.93,-13.5134084249165
-0.58,-0.93,-13.4905772952806
-0.57,-0.93,-13.4680112085676
-0.56,-0.93,-13.4457113624413
-0.55,-0.93,-13.4236789513799
-0.54,-0.93,-13.4019151665736
-0.53,-0.93,-13.3804211958212
-0.52,-0.93,-13.3591982234278
-0.51,-0.93,-13.3382474301023
-0.5,-0.93,-13.3175699928555
-0.49,-0.93,-13.2971670848975
-0.48,-0.93,-13.2770398755369
-0.47,-0.93,-13.2571895300793
-0.46,-0.93,-13.2376172097261
-0.45,-0.93,-13.2183240714744
-0.44,-0.93,-13.199311268017
-0.43,-0.93,-13.1805799476421
-0.42,-0.93,-13.162131254135
-0.41,-0.93,-13.1439663266788
-0.4,-0.93,-13.1260862997563
-0.39,-0.93,-13.1084923030528
-0.38,-0.93,-13.0911854613586
-0.37,-0.93,-13.0741668944726
-0.36,-0.93,-13.0574377171067
-0.35,-0.93,-13.0409990387906
-0.34,-0.93,-13.0248519637772
-0.33,-0.93,-13.0089975909486
-0.32,-0.93,-12.9934370137235
-0.31,-0.93,-12.9781713199645
-0.3,-0.93,-12.9632015918868
-0.29,-0.93,-12.9485289059671
-0.28,-0.93,-12.9341543328541
-0.27,-0.93,-12.9200789372793
-0.26,-0.93,-12.9063037779685
-0.25,-0.93,-12.892829907555
-0.24,-0.93,-12.8796583724927
-0.23,-0.93,-12.8667902129713
-0.22,-0.93,-12.8542264628309
